CASEID_NEW,WEIGHT1,WEIGHT2,PPAGECAT,PPEDUCAT,PPGENDER,PPHHHEAD,PPHOUSEHOLDSIZE,PPINCIMP,Married,Widowed,Divorced,Separated,Never Married,Living With Partner,PPMSACAT,Northeast,Midwest,South,West,Child under 5,Child between 6 and 12,Child between 13-17,CHILDREN_IN_HH,PPWORK,White,Black,Other,Hispanic,Republican,Democrat,Other,PAPEVANGELICAL,Baptist,Protestant,Catholic,Mormon,Jewish,Other Christian,Other non-christian,None,Gay/lesbian/bi,straight,Partner white,Partner black,Other,Same race,pBaptist,pProtestant,pCatholic,pMormon,pJewish,pOther Christian,pOther non-christian,pNone,same religion,pEducat,pRepub,pDem,pOther,Relatives see/month,# marriages,Q19,Age met,Age relationship,I earned more,Earned same,Partner earned more,Grew up in same town,Approve,Neutral,Disapprove,Unsure,Q31_1,Q31_2,Q31_3,Q31_4,Q31_5,Q31_6,Q31_7,Q31_8,Met on internet,Met offline,Q24_MET_ONLINE,Q24_R_COWORK,Q24_R_FRIEND,Q24_R_FAMILY,Q24_R_SIG_OTHER,Q24_R_NEIGHBOR,Q24_P_COWORK,Q24_P_FRIEND,Q24_P_FAMILY,Q24_P_SIG_OTHER,Q24_P_NEIGHBOR,Q24_SCHOOL,Q24_COLLEGE,Q24_MILITARY,Q24_CHURCH,Q24_VOL_ORG,Q24_CUSTOMER,Q24_BAR_RESTAURANT,Q24_PUBLIC,Q24_PRIVATE_PARTY,Q24_BLIND_DATE,Q24_VACATION,Q24_SINGLES_SERVICE_NON_INTERNET,Q24_FAM_SISTER_ACTIVE,Q24_FAM_BROTHER_ACTIVE,Q24_FAM_MOTHER_ACTIVE,Q24_FAM_FATHER_ACTIVE,Q24_FAM_FEMALE,Q24_FAM_MALE,DISTANCEMOVED_10MI,SAME_SEX_COUPLE,AGE_DIFFERENCE,RELATIONSHIP_QUALITY,Breakup_binary
1225585,15906,15906,0.5,0.4,0,1,0.1,0.16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.4,0,1,0,0,0,2,0.58,0.58,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,1,0.06,0.5,1
367471,82893,82893,0.4,0.1,1,0,0.5,0.13,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.4,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0,1,0,0.02,0.2,1,0.19,0.19,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.08,0.1,-1
2374284,44563,44563,0.2,0.3,0,1,0.1,0.11,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.2,0.1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.2,0,0,1,0,0,2,0.27,0.27,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.047,0,0.07,0.4,1
987411,65664,65664,0.3,0.4,0,1,0.6,0.13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0.3,1,0,0,0,0.1,1,0.22,0.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.01,0.5,-1
1330251,60182,60182,0.2,0.4,1,1,0.2,0.11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.4,0,0,1,0.02,0.1,1,0.19,0.21,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0,0,0.5,-1
1777513,36154,36154,0.4,0.3,1,1,0.1,0.14,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.3,0,0,1,0.02,0,2,0.42,0.43,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.4,1
1408531,2773,2773,0.4,0.4,1,1,0.4,0.16,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0.1,0.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.4,0,1,0,0,0.1,1,0.12,0.13,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0.01,0.3,-1
2898641,18976,18976,0.5,0.4,1,1,0.2,0.18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.4,1,0,0,0.06,0.1,1,0.29,0.29,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.097,0,0.04,0.5,-1
1755306,121140,121140,0.2,0.1,1,1,0.2,0.02,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.6,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.1,0,1,0,0.08,0,1,0.22,0.22,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007,0,0.11,0.5,-1
1466245,80109,80109,0.1,0.4,1,0,0.4,0.16,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.4,1,0,0,0.12,0.1,1,0.11,0.16,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,-1
347716,1792,1792,0.6,0.4,1,1,0.2,0.12,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.4,0,0,1,0,0,1,0.51,0.54,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,1,0.27,0.4,-1
3477401,98660,98660,0.3,0.2,1,1,0.4,0.12,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1,0.7,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.4,0,0,1,0.25,0.1,1,0.17,0.19,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.4,-1
2211311,160076,160076,0.2,0.4,0,1,0.3,0.13,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.4,0,0,1,0.01,0.1,1,0.13,0.26,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791,0,0,0.5,-1
4104711,61690,61690,0.6,0.2,1,1,0.2,0.09,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,1,0,0.05,0.1,1,0.17,0.17,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-1
570541,98699,98699,0.4,0.2,0,1,0.6,0.16,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.1,0.1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.3,0,1,0,0,0.2,1,0.46,0.46,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.08,0.5,-1
2918525,4439,4439,0.4,0.4,0,0,0.2,0.15,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.4,0,1,0,0.01,0.1,1,0.47,0.47,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09,0.5,-1
2246691,34160,34160,0.6,0.4,1,1,0.2,0.15,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.2,0,1,0,0,0.1,1,0.16,0.22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.5,-1
1743521,209005,209005,0.4,0.2,1,1,0.2,0.12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.4,0,1,0,0,0.2,1,0.25,0.26,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0,0.01,0.4,-1
855291,264379,264379,0.2,0.2,1,1,0.3,0.09,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0,1,0,0.02,0.1,1,0.15,0.16,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.02,0.4,-1
1101471,34129,34129,0.4,0.2,1,1,0.4,0.15,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.4,0,0,1,0.05,0.1,1,0.18,0.18,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.04,0.4,-1
3788441,67680,67680,0.3,0.4,0,1,0.3,0.17,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.4,0,1,0,0.03,0.1,1,0.35,0.35,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.001,0,0.07,0.4,1
2616381,37271,37271,0.3,0.4,0,1,0.2,0.11,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.4,0,1,0,0.01,0.1,1,0.23,0.24,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.003,0,0.02,0.5,-1
4413493,31419,31419,0.4,0.4,0,1,0.2,0.13,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.1,0.1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,1,0.15,0,2,0.49,0.49,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.4,-1
3230225,36028,36028,0.1,0.3,0,0,0.7,0.13,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0.3,0.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.4,0,0,1,0.12,0,2,0.21,0.22,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.01,0.5,1
2744281,264379,264379,0.2,0.4,0,1,0.4,0.14,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0.1,0.1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,1,0.02,0.1,1,0.16,0.17,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0.01,0.5,-1
2808495,7476,7476,0.4,0.2,0,1,0.3,0.02,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.6,0,0,1,0,0,1,0,0.7,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.3,0,1,0,0,0,1,0.28,0.28,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,1,0.04,0.5,-1
3999403,129650,129650,0.3,0.2,1,1,0.1,0.06,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0.3,0,1,0,0,0,2,0.39,0.39,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.11,0,0.07,0.5,1
788331,51849,51849,0.2,0.3,0,1,0.2,0.12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.4,0,1,0,0,0.1,1,0.22,0.22,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616,0,0.04,0.4,-1
3543225,45492,45492,0.1,0.3,0,1,0.4,0.13,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.1,0.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.3,0,1,0,0.1,0,2,0.17,0.18,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.5,-1
2281616,3137,3137,0.5,0.4,0,0,0.2,0.17,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,1,0,0,0,1,0.28,0.28,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.117,1,0.07,0.4,1
4221761,129983,129983,0.7,0.3,0,1,0.2,0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.3,1,0,0,0.06,0.3,1,0.16,0.17,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117,0,0.02,0.5,-1
3472321,22597,22597,0.2,0.4,0,1,0.5,0.13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0.3,1,0,0,0.25,0.1,1,0.21,0.21,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.005,0,0.02,0.5,-1
1527295,53122,53122,0.2,0.4,1,1,0.1,0.11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.4,0,1,0,0.05,0,1,0.28,0.28,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.5,-1
502721,59044,59044,0.6,0.2,1,1,0.1,0.11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.2,0,0,1,0.05,0.1,1,0.17,0.17,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.5,-1
4610625,136559,136559,0.5,0.4,0,1,0.1,0.11,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.4,0,1,0,0,0,2,0.17,0.3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.4,-1
2453455,11782,11782,0.4,0.2,0,1,0.1,0.09,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4,0,1,0,0,0.1,2,0.43,0.43,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02,0.5,-1
2530373,13453,13453,0.3,0.2,1,1,0.2,0.11,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,1,0,0.01,0,1,0.34,0.34,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.01,0.4,-1
2558261,66913,66913,0.2,0.2,0,1,0.3,0.09,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1,0.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.2,0,1,0,0.02,0.1,1,0.19,0.19,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0.01,0.5,-1
34341,4924,4924,0.2,0.4,1,1,0.2,0.14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4,0,0,1,0,0.1,1,0.18,0.2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223,0,0,0.5,-1
870281,66434,66434,0.2,0.3,1,1,0.4,0.09,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1,0.1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0.3,0,1,0,0.05,0.1,1,0.15,0.15,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.1,1
2925235,66388,66388,0.1,0.1,0,0,0.3,0.07,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.1,0,0,1,0.06,0.1,1,0.17,0.18,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-1
3518553,34042,34042,0.5,0.4,0,1,0.1,0.1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.4,0,0,1,0,0.2,1,0.25,0.25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.4,1
3657561,2783,2783,0.5,0.4,1,1,0.2,0.11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0,1,0,0,0.1,1,0.37,0.37,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0,0.1,0.2,-1
2118245,58043,58043,0.1,0.3,1,0,0.3,0.19,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.4,0,1,0,0.02,0,2,0.21,0.21,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.3,1
3378341,54233,54233,0.2,0.4,0,1,0.4,0.11,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1,0.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.4,1,0,0,0.02,0.1,1,0.26,0.27,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.053,0,0.04,0.5,-1
1433533,45896,45896,0.4,0.1,0,1,0.1,0.1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0,0,1,0.04,0,2,0.15,0.15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.4,-1
2197361,259482,259482,0.3,0.3,0,1,0.3,0.11,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.1,0.1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.4,0,0,1,0.1,0.1,1,0.13,0.13,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149,0,0.03,0.4,-1
2354381,123999,123999,0.3,0.3,0,1,0.2,0.07,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.2,0,0,1,0.03,0.1,1,0.25,0.25,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.056,0,0.08,0.5,-1
348456,11400,11400,0.4,0.3,1,1,0.4,0.09,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.1,0.6,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0.2,0,1,0,0.01,0,1,0.38,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.4,-1
